src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,45720,80,6,2026-09-07 18:17:09,0.02968144416809082,42383.38245523845,370.6019133605906,235.8375812294667,134.76433213112384,7,4,560,698,148,66,80.0,27.97958439393164,492,66,174.5,183.3378029758184,492,66,114.36363636363636,121.60388206069491,14787.5041322314,140,80,20,1,0.002968144416809082,0.021945714950561523,0.0,0.006425197401466474,0.02968144416809082,0.02246689796447754,0.0,0.00494690736134847,0.007931160953034505,0.028609514236450195,0.021945714950561523,0.0005478858947753906,0.009536504745483398,0.009064292801439982,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.36363636363636,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,174.5,0,7,4,560,698
192.168.50.10,192.168.50.20,45736,80,6,2026-09-07 18:17:09,0.09396529197692871,293906.39265805506,457.6157759458438,244.77122899428852,212.84454695155523,23,20,1622,25995,154,66,70.52173913043478,17.939195767968876,6380,66,1299.75,1946.5951010675024,6380,66,642.2558139534884,1462.367149092617,2138517.678745268,460,400,20,1,0.0022372688565935406,0.061333656311035156,0.0,0.00930626541486694,0.09396529197692871,0.062062740325927734,0.0,0.004271149635314941,0.012718286561789038,0.09222793579101562,0.061333656311035156,2.384185791015625e-07,0.004854101883737664,0.01342253703732321,1,12,0,0,2,3,0,13,41,0,0,0.8695652173913043,642.2558139534884,64240,5792,0,0,0,0,0,0,0,0,0,0,24667.0,17.0,0,1171963.035432714,70.52173913043478,1299.75,0,23,20,1622,25995
192.168.50.10,192.168.50.20,45748,80,6,2026-09-07 18:17:09,0.009595632553100586,193317.11481601113,1146.3548587472358,729.4985464755136,416.8563122717221,7,4,561,1294,149,66,80.14285714285714,28.326809973332793,1088,66,323.5,441.39636382734284,1088,66,168.63636363636363,291.65492459638375,85062.5950413223,140,80,20,1,0.0009595632553100586,0.0019032955169677734,0.0,0.000776803266196587,0.009595632553100586,0.002483844757080078,0.0,0.001599272092183431,0.0007919091129692411,0.007661342620849609,0.0032999515533447266,0.0011556148529052734,0.0025537808736165366,0.000989399957789439,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,168.63636363636363,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.14285714285714,323.5,0,7,4,561,1294
192.168.50.10,192.168.50.20,56620,53,17,2026-09-07 18:17:10,0.03113269805908203,8672.553836728443,96.3617092969827,64.24113953132179,32.120569765660896,2,1,188,82,94,94,94.0,0.0,82,82,82.0,0.0,94,82,90.0,5.656854249492381,32.0,40,20,20,2,0.015566349029541016,0.03113269805908203,0.0,0.015566349029541016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,82.0,0,2,1,188,82
192.168.50.10,192.168.50.20,59486,53,17,2026-09-07 18:17:10,0.03470420837402344,8558.039901071723,86.44484748557296,57.62989832371531,28.814949161857655,2,1,206,91,103,103,103.0,0.0,91,91,91.0,0.0,103,91,99.0,5.656854249492381,32.0,40,20,20,2,0.01735210418701172,0.03470420837402344,0.0,0.01735210418701172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,91.0,0,2,1,206,91
192.168.50.10,192.168.50.20,38404,21,6,2026-09-07 18:17:10,0.06367969512939453,32082.44002815509,408.2934120078475,204.14670600392375,204.14670600392375,13,13,935,1108,82,66,71.92307692307692,4.968540080601583,115,66,85.23076923076923,15.232323153053615,115,66,78.57692307692308,13.138824080748325,172.6286982248521,260,260,20,7,0.0025471878051757813,0.029170513153076172,0.0,0.005580572357103583,0.062349796295166016,0.03077411651611328,0.0,0.005195816357930501,0.00795227471085974,0.06203413009643555,0.030786752700805664,7.152557373046875e-07,0.005169510841369629,0.007968930618466293,7,9,0,0,2,3,0,16,24,0,0,1.0,78.57692307692308,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.92307692307692,85.23076923076923,0,13,13,935,1108
192.168.50.10,192.168.50.20,54568,17666,6,2026-09-07 18:17:10,0.030980587005615234,15687.243108463776,225.9479460066799,129.1131120038171,96.83483400286282,4,3,280,206,74,66,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,74,66,69.42857142857143,3.958973274443148,15.673469387755102,80,60,20,0,0.005163431167602539,0.02737569808959961,0.0,0.009939515878265687,0.029894351959228516,0.028187990188598633,0.0,0.009964783986409506,0.012904568979982631,0.030074596405029297,0.028176069259643555,0.0018985271453857422,0.015037298202514648,0.013138771057128906,0,0,0,0,2,3,0,0,5,0,0,0.75,69.42857142857143,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,68.66666666666667,0,4,3,280,206
192.168.50.10,192.168.50.20,54828,22,6,2026-09-07 18:17:10,0.1918013095855713,42173.85177128381,213.76287830666783,104.2745747837404,109.48830352292744,20,21,4017,4072,1794,66,200.85,375.96319966188184,1042,66,193.9047619047619,260.08385181960887,1794,66,197.29268292682926,321.8838029932343,103609.18262938729,400,420,20,12,0.004795032739639282,0.039231061935424805,0.0,0.007667151820462977,0.19088268280029297,0.0399775505065918,0.0,0.010046456989489104,0.01078487648171704,0.18902206420898438,0.04693436622619629,4.76837158203125e-07,0.00945110321044922,0.01287905025893285,12,13,0,0,2,3,0,25,39,0,0,1.05,197.29268292682926,64240,5792,0,0,0,0,0,0,0,0,0,0,312.0,5.0,0,44765.260082783156,200.85,193.9047619047619,0,20,21,4017,4072
192.168.50.10,192.168.50.20,45754,80,6,2026-09-07 18:17:11,0.03673195838928223,51562.728562619675,299.4667445558693,190.56974653555318,108.8969980203161,7,4,555,1339,143,66,79.28571428571429,26.244532958391193,1133,66,334.75,460.8814245551669,1133,66,172.1818181818182,304.5995338687468,92780.87603305782,140,80,20,1,0.0036731958389282227,0.023152589797973633,0.0,0.006652868063296576,0.03673195838928223,0.02472853660583496,0.0,0.006121993064880371,0.00842991708177406,0.03435802459716797,0.023152589797973633,0.005152702331542969,0.011452674865722656,0.008281244698228557,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,172.1818181818182,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.28571428571429,334.75,0,7,4,555,1339
192.168.50.10,192.168.50.20,45760,80,6,2026-09-07 18:17:11,0.051629066467285156,24366.119437722813,213.05827807229807,135.5825405914624,77.47573748083566,7,4,560,698,148,66,80.0,27.97958439393164,492,66,174.5,183.3378029758184,492,66,114.36363636363636,121.60388206069491,14787.5041322314,140,80,20,1,0.0051629066467285155,0.024512529373168945,0.0,0.008545344043604927,0.051629066467285156,0.024512529373168945,0.0,0.008604844411214193,0.009970471114878152,0.049988508224487305,0.02730250358581543,0.0031807422637939453,0.0166628360748291,0.010050684314100205,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.36363636363636,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,174.5,0,7,4,560,698
192.168.50.10,192.168.50.20,45774,80,6,2026-09-07 18:17:11,0.10666751861572266,254979.21347531048,346.87222952373287,187.498502445261,159.37372707847186,20,17,1424,25774,154,66,71.2,19.14575671003891,5858,66,1516.1176470588234,1825.4056078630836,5858,66,735.081081081081,1431.6707000654371,2049680.993425859,400,340,20,1,0.002962986628214518,0.0725560188293457,0.0,0.011822678751795268,0.10666751861572266,0.07413506507873535,0.0,0.005614079927143298,0.01621984642824059,0.10480308532714844,0.0725560188293457,4.76837158203125e-07,0.006550192832946777,0.017126722541671795,1,8,0,0,2,3,0,9,35,0,0,0.85,735.081081081081,64240,5792,0,0,0,0,0,0,0,0,0,0,24644.0,14.0,0,1084200.5493774714,71.2,1516.1176470588234,0,20,17,1424,25774
192.168.50.10,192.168.50.20,45780,80,6,2026-09-07 18:17:11,0.027995586395263672,66260.44455042496,392.9190781965901,250.03941339783006,142.87966479876002,7,4,561,1294,149,66,80.14285714285714,28.326809973332793,1088,66,323.5,441.39636382734284,1088,66,168.63636363636363,291.65492459638375,85062.5950413223,140,80,20,1,0.0027995586395263674,0.019562721252441406,0.0,0.005673801333094542,0.027995586395263672,0.019562721252441406,0.0,0.004665931065877278,0.006799159798997812,0.02657008171081543,0.021638870239257812,0.001608133316040039,0.008856693903605143,0.009065439237654252,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,168.63636363636363,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.14285714285714,323.5,0,7,4,561,1294
192.168.50.10,192.168.50.20,35277,53,17,2026-09-07 18:17:12,0.03356194496154785,8044.825778402916,89.38695309336573,59.59130206224382,29.79565103112191,2,1,188,82,94,94,94.0,0.0,82,82,82.0,0.0,94,82,90.0,5.656854249492381,32.0,40,20,20,2,0.016780972480773926,0.03356194496154785,0.0,0.016780972480773926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,82.0,0,2,1,188,82
